latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
43.27682,-79.8282,299.74,0.42,0.37,2024-08-11,07:29,N21,nominal,2.0NRT,287.78,1.67,N
43.27226,-79.80305,306.25,0.42,0.38,2024-08-11,07:29,N21,nominal,2.0NRT,288.57,3.18,N
43.26981,-79.80927,311.53,0.42,0.37,2024-08-11,07:29,N21,nominal,2.0NRT,288.66,2.25,N
43.26889,-79.80422,299.02,0.42,0.38,2024-08-11,07:29,N21,nominal,2.0NRT,287.72,1.42,N
43.26553,-79.80538,326.14,0.42,0.38,2024-08-11,07:29,N21,nominal,2.0NRT,287.98,1.42,N
43.26217,-79.80653,322.84,0.42,0.38,2024-08-11,07:29,N21,nominal,2.0NRT,289.18,2.09,N
43.26308,-79.81157,301.08,0.42,0.37,2024-08-11,07:29,N21,nominal,2.0NRT,287.15,1.4,N
43.29068,-79.98354,302.88,0.41,0.37,2024-08-11,07:29,N21,nominal,2.0NRT,285.63,1.2,N
39.12416,-88.01034,307.88,0.46,0.39,2024-08-11,07:29,N21,nominal,2.0NRT,284.07,1.02,N
42.31611,-75.50209,298.8,0.42,0.45,2024-08-11,07:29,N21,nominal,2.0NRT,283.66,0.62,N
44.7648,-93.04256,301.97,0.6,0.53,2024-08-11,07:29,N21,nominal,2.0NRT,289.09,3.04,N
42.81194,-80.09472,307.73,0.42,0.37,2024-08-11,07:29,N21,nominal,2.0NRT,286.61,0.99,N
42.81104,-80.08975,303.91,0.42,0.37,2024-08-11,07:29,N21,nominal,2.0NRT,286.42,0.99,N
42.80858,-80.09586,298.4,0.42,0.37,2024-08-11,07:29,N21,nominal,2.0NRT,286.57,0.77,N
42.80767,-80.09087,302.55,0.42,0.37,2024-08-11,07:29,N21,nominal,2.0NRT,286.83,0.77,N
42.80523,-80.09698,306.56,0.42,0.37,2024-08-11,07:29,N21,nominal,2.0NRT,287.52,0.77,N
42.80278,-80.10306,330.77,0.42,0.37,2024-08-11,07:29,N21,nominal,2.0NRT,287.79,6.34,N
39.12481,-88.01559,301.89,0.46,0.39,2024-08-11,07:29,N21,nominal,2.0NRT,283.65,1.02,N
42.80187,-80.0981,300.72,0.42,0.37,2024-08-11,07:29,N21,nominal,2.0NRT,285.9,0.7,N
42.80096,-80.09313,309.45,0.42,0.37,2024-08-11,07:29,N21,nominal,2.0NRT,285.62,0.7,N
42.7976,-80.09426,299.06,0.42,0.37,2024-08-11,07:29,N21,nominal,2.0NRT,287.28,0.7,N
43.70063,-88.3834,295.63,0.53,0.42,2024-08-11,07:29,N21,nominal,2.0NRT,284.46,0.7,N
41.66964,-75.97667,298.31,0.41,0.45,2024-08-11,07:29,N21,nominal,2.0NRT,284.73,0.61,N
43.51476,-88.11813,296.92,0.51,0.41,2024-08-11,07:29,N21,nominal,2.0NRT,282.49,0.51,N
43.76343,-91.47568,307.53,0.49,0.49,2024-08-11,07:29,N21,nominal,2.0NRT,283.77,1.6,N
41.05788,-75.78258,295.09,0.43,0.46,2024-08-11,07:29,N21,nominal,2.0NRT,284.84,0.46,N
41.66226,-78.63644,297.94,0.48,0.4,2024-08-11,07:29,N21,nominal,2.0NRT,283.73,0.91,N
40.85841,-75.26396,299.18,0.46,0.47,2024-08-11,07:29,N21,nominal,2.0NRT,287.8,0.66,N
42.30511,-83.15814,299.31,0.38,0.36,2024-08-11,07:29,N21,nominal,2.0NRT,286.06,0.35,N
42.29787,-83.15539,313.58,0.38,0.36,2024-08-11,07:29,N21,nominal,2.0NRT,289.99,1.94,N
42.29675,-83.17009,322.79,0.38,0.36,2024-08-11,07:29,N21,nominal,2.0NRT,286.45,1.63,N
42.29277,-83.16642,309.49,0.38,0.36,2024-08-11,07:29,N21,nominal,2.0NRT,287.2,1.63,N
42.29205,-83.16182,300.03,0.38,0.36,2024-08-11,07:29,N21,nominal,2.0NRT,286.63,0.95,N
42.28417,-83.11129,312.85,0.38,0.36,2024-08-11,07:29,N21,nominal,2.0NRT,287.48,0.88,N
42.28091,-83.11221,309.16,0.38,0.36,2024-08-11,07:29,N21,nominal,2.0NRT,288.35,0.87,N
42.27653,-83.12784,316.37,0.38,0.36,2024-08-11,07:29,N21,nominal,2.0NRT,288.66,1.44,N
43.03916,-89.69593,297.55,0.4,0.44,2024-08-11,07:29,N21,nominal,2.0NRT,282.47,0.66,N
42.26648,-83.43751,300.32,0.38,0.36,2024-08-11,07:29,N21,nominal,2.0NRT,284.76,0.78,N
40.71355,-75.39742,306.83,0.46,0.47,2024-08-11,07:29,N21,nominal,2.0NRT,288.28,1.69,N
42.79332,-88.16805,295.74,0.51,0.41,2024-08-11,07:29,N21,nominal,2.0NRT,283.93,0.48,N
35.97949,-83.95965,311.05,0.39,0.36,2024-08-11,07:29,N21,nominal,2.0NRT,290.1,2.47,N
35.97878,-83.95538,331.95,0.39,0.36,2024-08-11,07:29,N21,nominal,2.0NRT,292.1,2.47,N
35.50245,-80.3315,308.73,0.51,0.41,2024-08-11,07:29,N21,nominal,2.0NRT,292.05,1.7,N
36.39157,-85.02901,305.09,0.38,0.36,2024-08-11,07:29,N21,nominal,2.0NRT,286.5,1.04,N
35.59362,-78.63598,306.23,0.41,0.45,2024-08-11,07:29,N21,nominal,2.0NRT,291.97,1.19,N
35.71283,-78.83511,304.36,0.4,0.44,2024-08-11,07:29,N21,nominal,2.0NRT,291.77,0.94,N
37.96825,-90.07627,303.8,0.54,0.42,2024-08-11,07:29,N21,nominal,2.0NRT,287.09,1.65,N
37.97535,-90.06887,301.62,0.54,0.42,2024-08-11,07:29,N21,nominal,2.0NRT,287.51,0.86,N
38.00842,-90.08215,312.93,0.54,0.42,2024-08-11,07:29,N21,nominal,2.0NRT,288.85,4.22,N
38.00908,-90.0811,317.23,0.54,0.42,2024-08-11,07:29,N21,nominal,2.0NRT,289.72,3.36,N
37.23252,-82.04166,314.84,0.42,0.38,2024-08-11,07:29,N21,nominal,2.0NRT,289.03,2.37,N
39.77775,-83.9666,299.22,0.38,0.36,2024-08-11,07:29,N21,nominal,2.0NRT,287.65,0.71,N
39.03347,-80.39562,295.2,0.45,0.39,2024-08-11,07:29,N21,nominal,2.0NRT,270.46,0.69,N
39.9756,-86.83817,306.99,0.43,0.38,2024-08-11,07:29,N21,nominal,2.0NRT,287.24,1.12,N
39.97495,-86.8332,301.65,0.43,0.38,2024-08-11,07:29,N21,nominal,2.0NRT,288.6,1.12,N
39.87229,-86.48315,325.28,0.42,0.37,2024-08-11,07:29,N21,nominal,2.0NRT,287.1,2.63,N
39.48718,-84.36226,311.22,0.38,0.36,2024-08-11,07:29,N21,nominal,2.0NRT,289.06,1.92,N
39.48402,-84.38602,332.31,0.38,0.36,2024-08-11,07:29,N21,nominal,2.0NRT,290.77,3.55,N
39.48266,-84.37718,325.14,0.38,0.36,2024-08-11,07:29,N21,nominal,2.0NRT,287.43,3.38,N
39.48063,-84.36393,297.99,0.38,0.36,2024-08-11,07:29,N21,nominal,2.0NRT,286.78,0.85,N
39.47025,-84.38493,328.83,0.38,0.36,2024-08-11,07:29,N21,nominal,2.0NRT,288.83,3.05,N
39.47295,-84.40261,308.78,0.38,0.36,2024-08-11,07:29,N21,nominal,2.0NRT,291.84,1.23,N
39.47228,-84.39819,303.69,0.38,0.36,2024-08-11,07:29,N21,nominal,2.0NRT,289.55,1.23,N
39.46698,-84.38577,303.55,0.38,0.36,2024-08-11,07:29,N21,nominal,2.0NRT,286.37,3.05,N
38.24853,-78.49266,304.58,0.55,0.43,2024-08-11,07:29,N21,nominal,2.0NRT,288.98,1.06,N
39.52581,-86.38073,301.28,0.41,0.37,2024-08-11,07:29,N21,nominal,2.0NRT,286.81,0.76,N
37.95907,-77.92226,300.95,0.4,0.44,2024-08-11,07:29,N21,nominal,2.0NRT,288.99,0.76,N
38.83611,-84.23936,321.59,0.38,0.36,2024-08-11,07:29,N21,nominal,2.0NRT,287.99,2.99,N
38.83464,-84.76135,302.88,0.39,0.36,2024-08-11,07:29,N21,nominal,2.0NRT,286.36,0.93,N
38.76161,-85.00053,308.28,0.39,0.36,2024-08-11,07:29,N21,nominal,2.0NRT,289.54,1.12,N
38.75698,-84.99249,302.33,0.39,0.36,2024-08-11,07:29,N21,nominal,2.0NRT,288.2,1.13,N
38.20131,-87.95768,297.32,0.45,0.39,2024-08-11,07:29,N21,nominal,2.0NRT,285.6,0.3,N
37.27237,-79.99882,309.38,0.49,0.41,2024-08-11,07:29,N21,nominal,2.0NRT,290.35,1.43,N
38.49069,-87.17603,296.73,0.42,0.38,2024-08-11,07:29,N21,nominal,2.0NRT,285.66,0.61,N
37.22448,-79.50468,301.2,0.52,0.42,2024-08-11,07:29,N21,nominal,2.0NRT,289.02,1.08,N
37.66171,-81.70357,322,0.42,0.38,2024-08-11,07:29,N21,nominal,2.0NRT,287.1,2.14,N
38.7401,-86.45592,309.52,0.41,0.37,2024-08-11,07:29,N21,nominal,2.0NRT,288.54,1.48,N
37.18031,-77.45114,305.14,0.44,0.46,2024-08-11,07:29,N21,nominal,2.0NRT,292.26,1.58,N
38.99859,-87.72382,308.27,0.45,0.39,2024-08-11,07:29,N21,nominal,2.0NRT,291.23,2.1,N
45.97958,-66.86301,306.7,0.42,0.61,2024-08-11,07:29,N21,nominal,2.0NRT,287.15,1.07,N
45.28024,-66.01695,301.72,0.48,0.65,2024-08-11,07:29,N21,nominal,2.0NRT,286.82,1.89,N
45.27849,-66.01139,299.9,0.48,0.65,2024-08-11,07:29,N21,nominal,2.0NRT,287.69,1.63,N
46.04284,-73.14619,321,0.44,0.46,2024-08-11,07:29,N21,nominal,2.0NRT,289.06,1.77,N
46.04156,-73.14086,300.28,0.44,0.46,2024-08-11,07:29,N21,nominal,2.0NRT,287.15,1.77,N
45.83672,-73.2502,321.73,0.44,0.46,2024-08-11,07:29,N21,nominal,2.0NRT,287.52,3.12,N
45.64283,-73.52488,300.99,0.43,0.46,2024-08-11,07:29,N21,nominal,2.0NRT,289.17,0.89,N
45.77935,-73.91176,296.31,0.41,0.45,2024-08-11,07:29,N21,nominal,2.0NRT,281.57,0.34,N
46.49075,-81.03159,302.14,0.38,0.36,2024-08-11,07:29,N21,nominal,2.0NRT,281.79,3.56,N
46.4875,-81.03268,338.43,0.38,0.36,2024-08-11,07:29,N21,nominal,2.0NRT,288.6,3.56,N
46.4883,-81.03761,295.1,0.38,0.36,2024-08-11,07:29,N21,nominal,2.0NRT,282.32,3.56,N
46.48671,-81.02776,299.44,0.38,0.36,2024-08-11,07:29,N21,nominal,2.0NRT,281.84,1.93,N
46.48426,-81.03378,324.92,0.38,0.36,2024-08-11,07:29,N21,nominal,2.0NRT,283.44,3.03,N
45.3029,-74.99071,300.54,0.57,0.43,2024-08-11,07:29,N21,nominal,2.0NRT,284.28,0.77,N
46.73149,-92.07584,316.61,0.56,0.52,2024-08-11,07:29,N21,nominal,2.0NRT,286.24,3.94,N
46.73107,-92.07552,316.93,0.56,0.52,2024-08-11,07:29,N21,nominal,2.0NRT,286.29,3.34,N
43.2477,-70.96059,297.71,0.33,0.55,2024-08-11,07:29,N21,nominal,2.0NRT,287.44,0.34,N
43.87978,-78.70108,298.56,0.44,0.38,2024-08-11,07:29,N21,nominal,2.0NRT,287.78,0.64,N
30.94123,-88.0159,308.62,0.4,0.37,2024-08-11,07:31,N21,nominal,2.0NRT,295.31,1.76,N
41.74916,-81.28242,308.04,0.4,0.37,2024-08-11,07:31,N21,nominal,2.0NRT,290.65,1.08,N
40.89326,-77.71223,302.57,0.53,0.42,2024-08-11,07:31,N21,nominal,2.0NRT,285.55,0.68,N
42.47999,-87.88177,298.57,0.49,0.4,2024-08-11,07:31,N21,nominal,2.0NRT,282.77,0.58,N
41.38102,-80.96814,295.59,0.41,0.37,2024-08-11,07:31,N21,nominal,2.0NRT,284.79,0.15,N
41.93116,-84.55627,297.95,0.39,0.36,2024-08-11,07:31,N21,nominal,2.0NRT,284.11,0.53,N
41.47454,-81.66497,300.58,0.4,0.37,2024-08-11,07:31,N21,nominal,2.0NRT,289.67,0.67,N
41.46296,-81.67827,328.37,0.4,0.37,2024-08-11,07:31,N21,nominal,2.0NRT,292.08,4.3,N
41.46216,-81.67363,326.65,0.4,0.37,2024-08-11,07:31,N21,nominal,2.0NRT,291.15,4.3,N
41.46375,-81.68292,299.85,0.4,0.37,2024-08-11,07:31,N21,nominal,2.0NRT,288.12,0.45,N
41.45886,-81.67463,327.54,0.4,0.37,2024-08-11,07:31,N21,nominal,2.0NRT,289.49,4.3,N
41.45966,-81.67928,305.62,0.4,0.37,2024-08-11,07:31,N21,nominal,2.0NRT,288.23,4.3,N
41.45227,-81.67664,334.31,0.4,0.37,2024-08-11,07:31,N21,nominal,2.0NRT,289.8,4.35,N
41.44248,-81.66006,303.69,0.4,0.37,2024-08-11,07:31,N21,nominal,2.0NRT,289.22,1.2,N
42.82653,-93.98367,297.17,0.32,0.55,2024-08-11,07:31,N21,nominal,2.0NRT,278.89,0.62,N
41.67719,-83.453,303.89,0.38,0.36,2024-08-11,07:31,N21,nominal,2.0NRT,289.71,1.11,N
41.2084,-80.81641,299.78,0.41,0.37,2024-08-11,07:31,N21,nominal,2.0NRT,287.08,0.58,N
41.20505,-80.81747,296.89,0.41,0.37,2024-08-11,07:31,N21,nominal,2.0NRT,286.76,0.58,N
41.63312,-83.49835,299.85,0.38,0.36,2024-08-11,07:31,N21,nominal,2.0NRT,289.11,1.04,N
41.63056,-83.5038,299.89,0.38,0.36,2024-08-11,07:31,N21,nominal,2.0NRT,288.51,0.81,N
42.32595,-89.61614,295.49,0.39,0.44,2024-08-11,07:31,N21,nominal,2.0NRT,282.79,0.59,N
41.30857,-82.16596,313.73,0.39,0.36,2024-08-11,07:31,N21,nominal,2.0NRT,286.04,1.3,N
41.46902,-83.36615,318.6,0.38,0.36,2024-08-11,07:31,N21,nominal,2.0NRT,287.57,2.06,N
41.56981,-84.04786,301.37,0.39,0.36,2024-08-11,07:31,N21,nominal,2.0NRT,288.05,3.23,N
41.56584,-84.04415,328.64,0.39,0.36,2024-08-11,07:31,N21,nominal,2.0NRT,289.57,3.23,N
41.56722,-84.05331,302.12,0.39,0.36,2024-08-11,07:31,N21,nominal,2.0NRT,287.31,1.81,N
41.45848,-83.36672,310.64,0.38,0.36,2024-08-11,07:31,N21,nominal,2.0NRT,286.93,1.25,N
42.14049,-89.07917,301.53,0.55,0.42,2024-08-11,07:31,N21,nominal,2.0NRT,284.31,1.19,N
41.02147,-81.10258,299.72,0.41,0.37,2024-08-11,07:31,N21,nominal,2.0NRT,285.56,0.6,N
41.21572,-82.47322,296.94,0.39,0.36,2024-08-11,07:31,N21,nominal,2.0NRT,284.9,0.46,N
41.95159,-88.14534,296.1,0.5,0.41,2024-08-11,07:31,N21,nominal,2.0NRT,284.69,0.62,N
41.22491,-83.20667,327.53,0.38,0.36,2024-08-11,07:31,N21,nominal,2.0NRT,289,3.27,N
40.67194,-80.33663,306.39,0.43,0.38,2024-08-11,07:31,N21,nominal,2.0NRT,288.9,1.39,N
39.94719,-76.77023,300.05,0.41,0.45,2024-08-11,07:31,N21,nominal,2.0NRT,287.48,1.15,N
39.93951,-76.81348,305.59,0.41,0.45,2024-08-11,07:31,N21,nominal,2.0NRT,284.47,0.95,N
41.37028,-84.91694,305.28,0.39,0.37,2024-08-11,07:31,N21,nominal,2.0NRT,289.12,1.97,N
41.36763,-84.92245,317.73,0.4,0.37,2024-08-11,07:31,N21,nominal,2.0NRT,287.92,2.92,N
41.68486,-87.42338,303.95,0.46,0.39,2024-08-11,07:31,N21,nominal,2.0NRT,285.05,1.29,N
41.68194,-87.42964,301.66,0.46,0.39,2024-08-11,07:31,N21,nominal,2.0NRT,285.68,1.86,N
41.68127,-87.42412,306.8,0.46,0.39,2024-08-11,07:31,N21,nominal,2.0NRT,287.18,1.17,N
41.6806,-87.41859,302.37,0.46,0.39,2024-08-11,07:31,N21,nominal,2.0NRT,288.94,1.17,N
41.64304,-87.1413,331.79,0.45,0.39,2024-08-11,07:31,N21,nominal,2.0NRT,289.99,6.93,N
41.67835,-87.4304,318.83,0.46,0.39,2024-08-11,07:31,N21,nominal,2.0NRT,286.19,1.86,N
41.67701,-87.41934,304.07,0.46,0.39,2024-08-11,07:31,N21,nominal,2.0NRT,287.81,1.17,N
41.63882,-87.13663,331.17,0.45,0.39,2024-08-11,07:31,N21,nominal,2.0NRT,291.61,4.52,N
41.63816,-87.13125,322.71,0.45,0.39,2024-08-11,07:31,N21,nominal,2.0NRT,289.13,2.77,N
41.63949,-87.14204,313.87,0.45,0.39,2024-08-11,07:31,N21,nominal,2.0NRT,287.72,4.52,N
41.63594,-87.1428,339.69,0.45,0.39,2024-08-11,07:31,N21,nominal,2.0NRT,291.26,4.52,N
41.67183,-87.43747,303.78,0.46,0.39,2024-08-11,07:31,N21,nominal,2.0NRT,290.33,1.21,N
41.67117,-87.43192,300.97,0.46,0.39,2024-08-11,07:31,N21,nominal,2.0NRT,287.34,1.21,N
41.63527,-87.1374,311.27,0.45,0.39,2024-08-11,07:31,N21,nominal,2.0NRT,288.16,4.52,N
41.63461,-87.132,311.42,0.45,0.39,2024-08-11,07:31,N21,nominal,2.0NRT,288.12,2.77,N
41.67157,-87.46589,330.16,0.46,0.39,2024-08-11,07:31,N21,nominal,2.0NRT,289.5,5.24,N
41.6709,-87.46034,303.01,0.46,0.39,2024-08-11,07:31,N21,nominal,2.0NRT,287.58,2.04,N
41.67023,-87.4548,309.37,0.46,0.39,2024-08-11,07:31,N21,nominal,2.0NRT,288.13,2.04,N
41.66957,-87.44926,307.7,0.46,0.39,2024-08-11,07:31,N21,nominal,2.0NRT,287.58,1.77,N
41.63173,-87.13816,303.03,0.45,0.39,2024-08-11,07:31,N21,nominal,2.0NRT,288.99,1.41,N
41.66332,-87.42789,316.06,0.46,0.39,2024-08-11,07:31,N21,nominal,2.0NRT,288.48,2.17,N
41.66265,-87.42239,315.39,0.46,0.39,2024-08-11,07:31,N21,nominal,2.0NRT,289.81,2.17,N
41.62529,-87.14509,307.75,0.45,0.39,2024-08-11,07:31,N21,nominal,2.0NRT,288.72,1.39,N
41.66211,-87.47923,301.38,0.46,0.39,2024-08-11,07:31,N21,nominal,2.0NRT,290.01,2.15,N
41.09373,-83.41767,298.2,0.38,0.36,2024-08-11,07:31,N21,nominal,2.0NRT,285.71,0.47,N
41.63914,-87.41039,326.99,0.46,0.39,2024-08-11,07:31,N21,nominal,2.0NRT,289.08,5.01,N
40.75673,-81.43469,297.41,0.4,0.37,2024-08-11,07:31,N21,nominal,2.0NRT,287.16,0.78,N
40.75423,-81.4404,329.09,0.4,0.37,2024-08-11,07:31,N21,nominal,2.0NRT,287.84,3.67,N
41.62737,-87.37341,300.8,0.46,0.39,2024-08-11,07:31,N21,nominal,2.0NRT,286.82,2,N
41.62671,-87.36793,313.31,0.46,0.39,2024-08-11,07:31,N21,nominal,2.0NRT,288.11,3,N
41.62211,-87.32954,308.08,0.46,0.39,2024-08-11,07:31,N21,nominal,2.0NRT,289.03,2.37,N
41.61853,-87.33028,333.76,0.46,0.39,2024-08-11,07:31,N21,nominal,2.0NRT,289.45,3.54,N
41.61496,-87.33105,311.3,0.46,0.39,2024-08-11,07:31,N21,nominal,2.0NRT,288.94,3.54,N
41.6143,-87.32558,305.8,0.46,0.39,2024-08-11,07:31,N21,nominal,2.0NRT,288.93,1.74,N
41.64783,-88.05363,300.21,0.49,0.4,2024-08-11,07:31,N21,nominal,2.0NRT,290.02,1.72,N
40.39298,-79.85336,321.39,0.45,0.39,2024-08-11,07:31,N21,nominal,2.0NRT,265.84,2.53,N
40.39396,-79.85852,316.27,0.45,0.39,2024-08-11,07:31,N21,nominal,2.0NRT,273.43,2.41,N
41.73139,-89.39836,295.2,0.56,0.43,2024-08-11,07:31,N21,nominal,2.0NRT,284.25,0.66,N
40.79261,-82.52849,297.18,0.39,0.36,2024-08-11,07:31,N21,nominal,2.0NRT,287.01,0.73,N
40.4478,-80.61059,297.12,0.43,0.38,2024-08-11,07:31,N21,nominal,2.0NRT,282.38,0.86,N
40.30569,-79.87868,309.73,0.45,0.39,2024-08-11,07:31,N21,nominal,2.0NRT,291.34,2.94,N
40.89356,-83.29938,295.73,0.38,0.36,2024-08-11,07:31,N21,nominal,2.0NRT,283.45,0.4,N
41.1211,-85.35308,300.2,0.4,0.37,2024-08-11,07:31,N21,nominal,2.0NRT,286.64,1.71,N
41.11776,-85.3539,317.88,0.4,0.37,2024-08-11,07:31,N21,nominal,2.0NRT,285.63,1.83,N
41.42686,-88.10693,303.88,0.49,0.4,2024-08-11,07:31,N21,nominal,2.0NRT,284.11,0.89,N
41.62185,-90.09178,301.71,0.4,0.44,2024-08-11,07:31,N21,nominal,2.0NRT,287.63,0.81,N
41.41342,-88.18726,299.28,0.49,0.4,2024-08-11,07:31,N21,nominal,2.0NRT,289.01,2.46,N
41.40906,-88.18214,302.82,0.49,0.4,2024-08-11,07:31,N21,nominal,2.0NRT,286.29,1.06,N
41.01518,-85.22543,296.71,0.4,0.37,2024-08-11,07:31,N21,nominal,2.0NRT,286.03,0.46,N
39.78291,-78.59783,302.74,0.51,0.41,2024-08-11,07:31,N21,nominal,2.0NRT,275.68,1.21,N
40.57059,-83.14014,308.07,0.39,0.36,2024-08-11,07:31,N21,nominal,2.0NRT,287.24,0.96,N
40.72099,-84.12305,300.87,0.39,0.36,2024-08-11,07:31,N21,nominal,2.0NRT,289.88,1.32,N
41.18154,-87.85555,299.96,0.47,0.4,2024-08-11,07:31,N21,nominal,2.0NRT,286.41,1.03,N
41.17791,-87.85629,308.92,0.47,0.4,2024-08-11,07:31,N21,nominal,2.0NRT,286.77,1.51,N
41.36284,-90.89273,308.58,0.43,0.46,2024-08-11,07:31,N21,nominal,2.0NRT,283.86,1.68,N
41.4193,-91.64706,299.83,0.47,0.48,2024-08-11,07:31,N21,nominal,2.0NRT,279.06,0.62,N
41.36972,-91.11571,298.91,0.44,0.46,2024-08-11,07:31,N21,nominal,2.0NRT,283.32,0.68,N
40.93403,-87.33607,296.63,0.45,0.39,2024-08-11,07:31,N21,nominal,2.0NRT,285.54,0.81,N
40.73375,-86.43228,311.6,0.42,0.38,2024-08-11,07:31,N21,nominal,2.0NRT,287.91,1.71,N
40.60883,-87.06688,297.77,0.44,0.38,2024-08-11,07:31,N21,nominal,2.0NRT,283.45,0.93,N
40.60534,-87.06763,297.51,0.44,0.38,2024-08-11,07:31,N21,nominal,2.0NRT,283.23,0.5,N
39.08088,-79.69116,303.46,0.48,0.4,2024-08-11,07:31,N21,nominal,2.0NRT,285.22,1.51,N
31.48301,-101.83576,367,0.73,0.76,2024-08-11,07:31,N21,high,2.0NRT,292.93,25.81,N
30.55885,-87.22792,306.25,0.39,0.36,2024-08-11,07:31,N21,nominal,2.0NRT,295.53,1.55,N
31.88667,-101.7025,329.24,0.72,0.76,2024-08-11,07:31,N21,nominal,2.0NRT,291.92,7.38,N
31.8409,-101.7963,326.13,0.73,0.76,2024-08-11,07:31,N21,nominal,2.0NRT,291.69,4.25,N
31.84232,-101.7979,315.65,0.73,0.76,2024-08-11,07:31,N21,nominal,2.0NRT,291.73,2.68,N
31.84203,-101.79025,303.64,0.73,0.76,2024-08-11,07:31,N21,nominal,2.0NRT,291.45,2.68,N
31.08253,-92.50172,303.47,0.4,0.44,2024-08-11,07:31,N21,nominal,2.0NRT,292.22,0.93,N
31.48375,-97.24059,304.66,0.38,0.59,2024-08-11,07:31,N21,nominal,2.0NRT,291.75,0.99,N
31.35417,-96.17174,314.15,0.33,0.55,2024-08-11,07:31,N21,nominal,2.0NRT,292.46,2.7,N
31.3539,-96.16826,316.6,0.33,0.55,2024-08-11,07:31,N21,nominal,2.0NRT,292.89,3.23,N
31.6748,-101.99,308.48,0.75,0.77,2024-08-11,07:31,N21,nominal,2.0NRT,291.49,1.55,N
31.66775,-101.99026,327.61,0.75,0.77,2024-08-11,07:31,N21,nominal,2.0NRT,291.69,7.7,N
31.66749,-101.98241,310.62,0.75,0.77,2024-08-11,07:31,N21,nominal,2.0NRT,291.75,6.1,N
31.64655,-101.77419,320.2,0.73,0.76,2024-08-11,07:31,N21,nominal,2.0NRT,290.9,4.62,N
31.64629,-101.76656,303.78,0.72,0.76,2024-08-11,07:31,N21,nominal,2.0NRT,290.93,3.64,N
31.65003,-102.10203,305.96,0.76,0.77,2024-08-11,07:31,N21,nominal,2.0NRT,291.67,3.23,N
31.64979,-102.09411,308.33,0.76,0.77,2024-08-11,07:31,N21,nominal,2.0NRT,291.65,2.59,N
31.64559,-102.19058,302.66,0.77,0.77,2024-08-11,07:31,N21,nominal,2.0NRT,291.79,2.21,N
31.66994,-101.98833,353.31,0.75,0.77,2024-08-11,07:31,N21,nominal,2.0NRT,291.96,18.26,N
31.64752,-101.77253,327.74,0.72,0.76,2024-08-11,07:31,N21,nominal,2.0NRT,291.02,5.51,N
31.65287,-102.09987,314.13,0.76,0.77,2024-08-11,07:31,N21,nominal,2.0NRT,291.88,4.18,N
31.64209,-102.19661,311.1,0.77,0.77,2024-08-11,07:31,N21,nominal,2.0NRT,292.23,3.17,N
30.341,-88.48827,313.48,0.4,0.37,2024-08-11,07:31,N21,nominal,2.0NRT,299.81,3.22,N
30.66236,-91.04553,303.36,0.5,0.41,2024-08-11,07:31,N21,nominal,2.0NRT,292.28,0.57,N
